Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"OA","Séries temporelles annuelles","162","Norvège","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5077.101","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","153","Nouvelle-Calédonie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","261.889","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","156","Nouvelle-Zélande","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4517.527","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","221","Oman","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3711.481","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","226","Ouganda","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","37553.726","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","235","Ouzbékistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","30019.734","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","165","Pakistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","181712.595","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","180","Palaos","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20.92","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","166","Panama","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3838.462","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","168","Papouasie-Nouvelle-Guinée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","7592.865","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","169","Paraguay","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6465.74","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","150","Pays-Bas","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","16839.699","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","170","Pérou","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","30565.716","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","171","Philippines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","98481.032","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","173","Pologne","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","38309.451","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","70","Polynésie française","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","273.528","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","177","Porto Rico","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3688.723","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","174","Portugal","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10527.674","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","179","Qatar","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2250.473","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","212","République arabe syrienne","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","19809.141","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","37","République centrafricaine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4499.653","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","117","République de Corée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","50169.242","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","146","République de Moldova","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4071.964","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","250","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","71316.033","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","120","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6494.557","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","56","République dominicaine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10281.296","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","116","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","24985.976","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","215","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","50636.595","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","182","Réunion","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","850.4","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","183","Roumanie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20068.201","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","229","Royaume-Uni","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","64641.11","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","184","Rwanda","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11065.151","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","205","Sahara occidental","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","504.855","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","187","Sainte-Hélène, Ascension et Tristan de Cunha","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4.081","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","189","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","175.66","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","188","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","53.169","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","192","Saint-Marin","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","32.303","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","190","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6.273","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","94","Saint-Siège","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","0.801","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","191","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","109.32","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","244","Samoa","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","190.757","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","5","Samoa américaines","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","55.307","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","193","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","187.045","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","195","Sénégal","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","14120.32","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","272","Serbie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8920.215","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","196","Seychelles","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","92.765","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","197","Sierra Leone","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","6922.079","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","200","Singapour","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5360.837","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","199","Slovaquie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5425.13","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","198","Slovénie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","2066.119","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","201","Somalie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","13132.349","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","276","Soudan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","36849.918","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","277","Soudan du Sud","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11177.49","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","38","Sri Lanka","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","20527.233","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","210","Suède","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","9615.247","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","211","Suisse","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8132.674","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","207","Suriname","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","542.54","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","209","Eswatini","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1271.456","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","208","Tadjikistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","8177.809","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","39","Tchad","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","13133.589","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","167","Tchéquie (la)","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10594.481","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","299","Territoire palestinien occupé","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","4414.644","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","216","Thaïlande","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","68143.065","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","176","Timor-Leste","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1184.366","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","217","Togo","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","7042.948","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","218","Tokélaou","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1.187","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","219","Tonga","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","105.328","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","220","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","1348.248","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","222","Tunisie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","11014.558","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","213","Turkménistan","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","5366.277","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","223","Turquie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","75787.333","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","227","Tuvalu","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","10.819","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","230","Ukraine","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","45115.785","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","234","Uruguay","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","3408.005","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","155","Vanuatu","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","253.142","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","236","Venezuela (République bolivarienne du)","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","30317.848","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","237","Viet Nam","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","91497.725","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","249","Yémen","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","25576.322","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","251","Zambie","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","15153.21","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Séries temporelles annuelles","181","Zimbabwe","511","Population totale","3010","Population-Estimations","2013","2013","1000 personnes","15054.506","XU","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
